Date,StoreKey,AccountKey,Amount
2024-02-01,4,4100,19195.68
2024-02-01,4,4200,8819.94
2024-02-01,4,5000,61481.91
2024-02-01,4,5100,2687.27
2024-02-01,4,5200,720.56
2024-02-01,4,6000,28244.87
2024-02-01,4,6010,6213.87
2024-02-01,4,6100,14299.56
2024-02-01,4,6110,976.98
2024-02-01,4,6120,1569.83
2024-02-01,4,6200,3897.63
2024-02-01,4,6210,1552.85
2024-02-01,4,6300,2225.25
2024-02-01,4,6310,754.01
2024-02-01,4,6400,1200.0
2024-02-01,4,6410,1450.0
2024-02-01,4,6420,747.57
2024-02-01,4,6430,580.61
2024-02-01,4,7000,2800.0
2024-03-01,4,4000,105960.07
2024-03-01,4,4100,20771.26
2024-03-01,4,4200,9434.43
2024-03-01,4,5000,65969.99
2024-03-01,4,5100,2890.63
2024-03-01,4,5200,784.02
2024-03-01,4,6000,27678.55
2024-03-01,4,6010,6089.28
2024-03-01,4,6100,14299.56
2024-03-01,4,6110,696.76
2024-03-01,4,6120,4038.75
2024-03-01,4,6200,4228.09
2024-03-01,4,6210,5524.05
2024-03-01,4,6300,2407.9
2024-03-01,4,6310,832.25
2024-03-01,4,6400,1200.0
2024-03-01,4,6410,1450.0
2024-03-01,4,6420,1074.06
2024-03-01,4,6430,761.95
2024-03-01,4,7000,2800.0
2024-04-01,4,4000,122923.45
2024-04-01,4,4100,24096.58
2024-04-01,4,4200,11249.97
2024-04-01,4,5000,76689.07
2024-04-01,4,5100,3400.97
2024-04-01,4,5200,844.92
2024-04-01,4,6000,29684.51
2024-04-01,4,6010,6530.59
2024-04-01,4,6100,14299.56
2024-04-01,4,6110,695.6
2024-04-01,4,6120,1052.62
2024-04-01,4,6200,4858.22
2024-04-01,4,6210,1419.8
2024-04-01,4,6300,2793.38
2024-04-01,4,6310,820.84
2024-04-01,4,6400,1200.0
2024-04-01,4,6410,1450.0
2024-04-01,4,6420,1111.72
2024-04-01,4,6430,735.29
2024-04-01,4,7000,2800.0
2024-05-01,4,4000,131467.24
2024-05-01,4,4100,25771.41
2024-05-01,4,4200,11028.75
2024-05-01,4,5000,82077.02
2024-05-01,4,5100,3592.07
2024-05-01,4,5200,1085.57
2024-05-01,4,6000,29070.03
2024-05-01,4,6010,6395.41
2024-05-01,4,6100,14299.56
2024-05-01,4,6110,664.35
2024-05-01,4,6120,4130.67
2024-05-01,4,6200,5429.84
2024-05-01,4,6210,1637.83
2024-05-01,4,6300,2987.53
2024-05-01,4,6310,1014.45
2024-05-01,4,6400,1200.0
2024-05-01,4,6410,1450.0
2024-05-01,4,6420,1039.46
2024-05-01,4,6430,842.25
2024-05-01,4,7000,2800.0
2024-06-01,4,4000,142560.97
2024-06-01,4,4100,27946.11
2024-06-01,4,4200,11967.84
2024-06-01,4,5000,88887.68
2024-06-01,4,5100,3918.26
2024-06-01,4,5200,969.89
2024-06-01,4,6000,30049.14
2024-06-01,4,6010,6610.81
2024-06-01,4,6100,14299.56
2024-06-01,4,6110,666.97
2024-06-01,4,6120,3422.27
2024-06-01,4,6200,6006.62
2024-06-01,4,6210,4981.43
2024-06-01,4,6300,3239.63
2024-06-01,4,6310,1031.03
2024-06-01,4,6400,1200.0
2024-06-01,4,6410,1450.0
2024-06-01,4,6420,764.1
2024-06-01,4,6430,827.41
2024-06-01,4,7000,2800.0
2024-07-01,4,4000,151589.6
2024-07-01,4,4100,29715.99
2024-07-01,4,4200,12834.62
2024-07-01,4,5000,94294.46
2024-07-01,4,5100,4123.26
2024-07-01,4,5200,1336.86
2024-07-01,4,6000,31048.75
2024-07-01,4,6010,6830.73
2024-07-01,4,6100,14299.56
2024-07-01,4,6110,975.91
2024-07-01,4,6120,1426.0
2024-07-01,4,6200,5934.43
2024-07-01,4,6210,1502.96
2024-07-01,4,6300,3444.81
2024-07-01,4,6310,1166.42
2024-07-01,4,6400,1200.0
2024-07-01,4,6410,1450.0
2024-07-01,4,6420,750.6
2024-07-01,4,6430,741.56
2024-07-01,4,7000,2800.0
2024-08-01,4,4000,143681.74
2024-08-01,4,4100,28165.81
2024-08-01,4,4200,12758.12
2024-08-01,4,5000,89546.76
2024-08-01,4,5100,4142.88
2024-08-01,4,5200,1248.78
2024-08-01,4,6000,30408.44
2024-08-01,4,6010,6689.86
2024-08-01,4,6100,14299.56
2024-08-01,4,6110,899.19
2024-08-01,4,6120,1330.0
2024-08-01,4,6200,5656.49
2024-08-01,4,6210,1458.4
2024-08-01,4,6300,3265.1
2024-08-01,4,6310,1093.22
2024-08-01,4,6400,1200.0
2024-08-01,4,6410,1450.0
2024-08-01,4,6420,744.53
2024-08-01,4,6430,905.12
2024-08-01,4,7000,2800.0
2024-09-01,4,4000,117175.9
2024-09-01,4,4100,22969.9
2024-09-01,4,4200,10233.7
2024-09-01,4,5000,73347.35
2024-09-01,4,5100,3229.96
2024-09-01,4,5200,875.78
2024-09-01,4,6000,28005.71
2024-09-01,4,6010,6161.26
2024-09-01,4,6100,14299.56
2024-09-01,4,6110,670.08
2024-09-01,4,6120,3256.64
2024-09-01,4,6200,4900.41
2024-09-01,4,6210,5562.92
2024-09-01,4,6300,2662.77
2024-09-01,4,6310,915.13
2024-09-01,4,6400,1200.0
2024-09-01,4,6410,1450.0
2024-09-01,4,6420,799.17
2024-09-01,4,6430,758.49
2024-09-01,4,7000,2800.0
2024-10-01,4,4000,112263.61
2024-10-01,4,4100,22006.94
2024-10-01,4,4200,10241.97
2024-10-01,4,5000,70137.9
2024-10-01,4,5100,3021.8
2024-10-01,4,5200,771.06
2024-10-01,4,6000,28413.83
2024-10-01,4,6010,6251.04
2024-10-01,4,6100,14299.56
2024-10-01,4,6110,680.55
2024-10-01,4,6120,2478.23
2024-10-01,4,6200,4559.5
2024-10-01,4,6210,1579.09
2024-10-01,4,6300,2551.14
2024-10-01,4,6310,730.89
2024-10-01,4,6400,1200.0
2024-10-01,4,6410,1450.0
2024-10-01,4,6420,1070.69
2024-10-01,4,6430,847.05
2024-10-01,4,7000,2800.0
2024-11-01,4,4000,125072.57
2024-11-01,4,4100,24517.87
2024-11-01,4,4200,11979.03
2024-11-01,4,5000,78406.24
2024-11-01,4,5100,3394.74
2024-11-01,4,5200,1124.9
2024-11-01,4,6000,29800.49
2024-11-01,4,6010,6556.11
2024-11-01,4,6100,14299.56
2024-11-01,4,6110,714.99
2024-11-01,4,6120,2959.19
2024-11-01,4,6200,4852.33
2024-11-01,4,6210,1617.86
2024-11-01,4,6300,2842.22
2024-11-01,4,6310,867.05
2024-11-01,4,6400,1200.0
2024-11-01,4,6410,1450.0
2024-11-01,4,6420,737.52
2024-11-01,4,6430,775.6
2024-11-01,4,7000,2800.0
2024-12-01,4,4000,170197.71
2024-12-01,4,4100,33363.72
2024-12-01,4,4200,14293.55
2024-12-01,4,5000,106006.92
2024-12-01,4,5100,4603.54
2024-12-01,4,5200,1372.11
2024-12-01,4,6000,32441.29
2024-12-01,4,6010,7137.08
2024-12-01,4,6100,14299.56
2024-12-01,4,6110,1012.65
2024-12-01,4,6120,2608.26
2024-12-01,4,6200,7182.87
2024-12-01,4,6210,5537.63
2024-12-01,4,6300,3867.67
2024-12-01,4,6310,1322.52
2024-12-01,4,6400,1200.0
2024-12-01,4,6410,1450.0
2024-12-01,4,6420,993.94
2024-12-01,4,6430,603.16
2024-12-01,4,7000,2800.0
2025-01-01,4,4000,101006.62
2025-01-01,4,4100,19800.25
2025-01-01,4,4200,8431.0
2025-01-01,4,5000,63227.5
2025-01-01,4,5100,2738.39
2025-01-01,4,5200,1010.6
2025-01-01,4,6000,28364.1
2025-01-01,4,6010,6240.1
2025-01-01,4,6100,14299.56
2025-01-01,4,6110,985.26
2025-01-01,4,6120,2395.92
2025-01-01,4,6200,4246.07
2025-01-01,4,6210,1640.88
2025-01-01,4,6300,2295.33
2025-01-01,4,6310,777.32
2025-01-01,4,6400,1200.0
2025-01-01,4,6410,1479.0
2025-01-01,4,6420,2275.05
2025-01-01,4,6430,903.08
2025-01-01,4,7000,2800.0
2025-02-01,4,4000,105057.78
2025-02-01,4,4100,20594.39
2025-02-01,4,4200,9007.47
2025-02-01,4,5000,65535.04
2025-02-01,4,5100,2930.7
2025-02-01,4,5200,745.86
2025-02-01,4,6000,28197.27
2025-02-01,4,6010,6203.4
2025-02-01,4,6100,14299.56
2025-02-01,4,6110,886.47
2025-02-01,4,6120,1044.74
2025-02-01,4,6200,4484.99
2025-02-01,4,6210,1573.46
2025-02-01,4,6300,2387.39
2025-02-01,4,6310,788.78
2025-02-01,4,6400,1200.0
2025-02-01,4,6410,1479.0
2025-02-01,4,6420,1027.83
2025-02-01,4,6430,555.15
2025-02-01,4,7000,2800.0
2025-03-01,4,4000,118479.69
2025-03-01,4,4100,23225.48
2025-03-01,4,4200,11365.82
2025-03-01,4,5000,73905.34
2025-03-01,4,5100,3119.92
2025-03-01,4,5200,1063.74
2025-03-01,4,6000,29616.01
2025-03-01,4,6010,6515.52
2025-03-01,4,6100,14299.56
2025-03-01,4,6110,727.36
2025-03-01,4,6120,1388.6
2025-03-01,4,6200,4932.66
2025-03-01,4,6210,4812.84
2025-03-01,4,6300,2692.4
2025-03-01,4,6310,781.68
2025-03-01,4,6400,1200.0
2025-03-01,4,6410,1479.0
2025-03-01,4,6420,835.41
2025-03-01,4,6430,939.92
2025-03-01,4,7000,2800.0
2025-04-01,4,4000,130020.46
2025-04-01,4,4100,25487.8
2025-04-01,4,4200,10967.81
2025-04-01,4,5000,80806.19
2025-04-01,4,5100,3590.64
2025-04-01,4,5200,907.23
2025-04-01,4,6000,29597.42
2025-04-01,4,6010,6511.43
2025-04-01,4,6100,14299.56
2025-04-01,4,6110,676.17
2025-04-01,4,6120,1840.1
2025-04-01,4,6200,5313.14
2025-04-01,4,6210,1598.43
2025-04-01,4,6300,2954.66
2025-04-01,4,6310,847.96
2025-04-01,4,6400,1200.0
2025-04-01,4,6410,1479.0
2025-04-01,4,6420,940.73
2025-04-01,4,6430,900.57
2025-04-01,4,7000,2800.0
2025-05-01,4,4000,141779.72
2025-05-01,4,4100,27792.96
2025-05-01,4,4200,11944.37
2025-05-01,4,5000,88222.71
2025-05-01,4,5100,3976.87
2025-05-01,4,5200,1243.55
2025-05-01,4,6000,29953.76
2025-05-01,4,6010,6589.83
2025-05-01,4,6100,14299.56
2025-05-01,4,6110,687.55
2025-05-01,4,6120,2957.11
2025-05-01,4,6200,5863.19
2025-05-01,4,6210,1569.17
2025-05-01,4,6300,3221.88
2025-05-01,4,6310,998.64
2025-05-01,4,6400,1200.0
2025-05-01,4,6410,1479.0
2025-05-01,4,6420,791.37
2025-05-01,4,6430,608.93
2025-05-01,4,7000,2800.0
2025-06-01,4,4000,157045.12
2025-06-01,4,4100,30785.43
2025-06-01,4,4200,13522.65
2025-06-01,4,5000,97554.94
2025-06-01,4,5100,4263.04
2025-06-01,4,5200,1468.43
2025-06-01,4,6000,30642.52
2025-06-01,4,6010,6741.35
2025-06-01,4,6100,14299.56
2025-06-01,4,6110,670.93
2025-06-01,4,6120,2020.42
2025-06-01,4,6200,6112.21
2025-06-01,4,6210,4715.64
2025-06-01,4,6300,3568.78
2025-06-01,4,6310,1132.83
2025-06-01,4,6400,1200.0
2025-06-01,4,6410,1479.0
2025-06-01,4,6420,1067.34
2025-06-01,4,6430,630.55
2025-06-01,4,7000,2800.0
2025-07-01,4,4000,163042.71
2025-07-01,4,4100,31961.13
2025-07-01,4,4200,13785.09
2025-07-01,4,5000,101511.19
2025-07-01,4,5100,4495.05
2025-07-01,4,5200,1171.29
2025-07-01,4,6000,32264.92
2025-07-01,4,6010,7098.28
2025-07-01,4,6100,14299.56
2025-07-01,4,6110,934.59
2025-07-01,4,6120,3192.4
2025-07-01,4,6200,6675.72
2025-07-01,4,6210,1394.08
2025-07-01,4,6300,3705.07
2025-07-01,4,6310,1185.31
2025-07-01,4,6400,1200.0
2025-07-01,4,6410,1479.0
2025-07-01,4,6420,852.48
2025-07-01,4,6430,868.43
2025-07-01,4,7000,2800.0
2025-08-01,4,4000,155026.98
2025-08-01,4,4100,30389.81
2025-08-01,4,4200,13733.25
2025-08-01,4,5000,97031.77
2025-08-01,4,5100,4112.62
2025-08-01,4,5200,1417.31
2025-08-01,4,6000,30674.75
2025-08-01,4,6010,6748.44
2025-08-01,4,6100,14299.56
2025-08-01,4,6110,879.48
2025-08-01,4,6120,960.54
2025-08-01,4,6200,6301.19
2025-08-01,4,6210,1482.81
2025-08-01,4,6300,3522.92
2025-08-01,4,6310,1063.88
2025-08-01,4,6400,1200.0
2025-08-01,4,6410,1479.0
2025-08-01,4,6420,793.04
2025-08-01,4,6430,840.01
2025-08-01,4,7000,2800.0
2025-09-01,4,4000,129029.85
2025-09-01,4,4100,25293.62
2025-09-01,4,4200,11416.53
2025-09-01,4,5000,80277.01
2025-09-01,4,5100,3704.97
2025-09-01,4,5200,966.17
2025-09-01,4,6000,29319.86
2025-09-01,4,6010,6450.37
2025-09-01,4,6100,14299.56
2025-09-01,4,6110,777.2
2025-09-01,4,6120,1427.56
2025-09-01,4,6200,5400.42
2025-09-01,4,6210,4962.39
2025-09-01,4,6300,2932.15
2025-09-01,4,6310,833.76
2025-09-01,4,6400,1200.0
2025-09-01,4,6410,1479.0
2025-09-01,4,6420,963.28
2025-09-01,4,6430,531.33
2025-09-01,4,7000,2800.0
2025-10-01,4,4000,122454.91
2025-10-01,4,4100,24004.74
2025-10-01,4,4200,10431.4
2025-10-01,4,5000,76430.65
2025-10-01,4,5100,3478.55
2025-10-01,4,5200,1070.9
2025-10-01,4,6000,28507.34
2025-10-01,4,6010,6271.61
2025-10-01,4,6100,14299.56
2025-10-01,4,6110,698.7
2025-10-01,4,6120,4325.9
2025-10-01,4,6200,5071.02
2025-10-01,4,6210,1571.81
2025-10-01,4,6300,2782.73
2025-10-01,4,6310,939.7
2025-10-01,4,6400,1200.0
2025-10-01,4,6410,1479.0
2025-10-01,4,6420,1075.29
2025-10-01,4,6430,896.85
2025-10-01,4,7000,2800.0
2025-11-01,4,4000,132905.56
2025-11-01,4,4100,26053.37
2025-11-01,4,4200,11650.34
2025-11-01,4,5000,83154.62
2025-11-01,4,5100,3744.09
2025-11-01,4,5200,1188.07
2025-11-01,4,6000,29816.53
2025-11-01,4,6010,6559.64
2025-11-01,4,6100,14299.56
2025-11-01,4,6110,712.38
2025-11-01,4,6120,3017.96
2025-11-01,4,6200,5655.67
2025-11-01,4,6210,1588.98
2025-11-01,4,6300,3020.22
2025-11-01,4,6310,918.91
2025-11-01,4,6400,1200.0
2025-11-01,4,6410,1479.0
2025-11-01,4,6420,1040.7
2025-11-01,4,6430,790.69
2025-11-01,4,7000,2800.0
2025-12-01,4,4000,172832.87
2025-12-01,4,4100,33880.29
2025-12-01,4,4200,16428.3
2025-12-01,4,5000,107757.16
2025-12-01,4,5100,4671.59
2025-12-01,4,5200,1257.46
2025-12-01,4,6000,32518.09
2025-12-01,4,6010,7153.98
2025-12-01,4,6100,14299.56
2025-12-01,4,6110,969.6
2025-12-01,4,6120,3113.31
2025-12-01,4,6200,7197.62
2025-12-01,4,6210,5489.19
2025-12-01,4,6300,3927.55
2025-12-01,4,6310,1353.23
2025-12-01,4,6400,1200.0
2025-12-01,4,6410,1479.0
2025-12-01,4,6420,1049.76
2025-12-01,4,6430,881.71
2025-12-01,4,7000,2800.0
2026-01-01,4,4000,94707.98
2026-01-01,4,4100,18565.53
2026-01-01,4,4200,8606.7
2026-01-01,4,5000,59483.05
2026-01-01,4,5100,2499.24
2026-01-01,4,5200,941.16
2026-01-01,4,6000,26650.34
2026-01-01,4,6010,5863.07
2026-01-01,4,6100,14299.56
2026-01-01,4,6110,870.38
2026-01-01,4,6120,1443.35
2026-01-01,4,6200,3717.19
2026-01-01,4,6210,1412.17
2026-01-01,4,6300,2152.2
2026-01-01,4,6310,627.73
2026-01-01,4,6400,1200.0
2026-01-01,4,6410,1508.58
2026-01-01,4,6420,3087.16
2026-01-01,4,6430,833.2
2026-01-01,4,7000,2800.0
2026-02-01,4,4000,95042.36
2026-02-01,4,4100,18631.08
2026-02-01,4,4200,8296.65
2026-02-01,4,5000,59498.71
2026-02-01,4,5100,2500.73
2026-02-01,4,5200,777.51
2026-02-01,4,6000,27541.57
2026-02-01,4,6010,6059.15
2026-02-01,4,6100,14299.56
2026-02-01,4,6110,1052.1
2026-02-01,4,6120,2239.09
2026-02-01,4,6200,3835.98
2026-02-01,4,6210,1401.74
2026-02-01,4,6300,2159.8
2026-02-01,4,6310,647.41
2026-02-01,4,6400,1200.0
2026-02-01,4,6410,1508.58
2026-02-01,4,6420,935.81
2026-02-01,4,6430,542.15
2026-02-01,4,7000,2800.0
2026-03-01,4,4000,112715.3
2026-03-01,4,4100,22095.49
2026-03-01,4,4200,10372.9
2026-03-01,4,5000,70240.27
2026-03-01,4,5100,3197.9
2026-03-01,4,5200,899.22
2026-03-01,4,6000,28510.99
2026-03-01,4,6010,6272.42
2026-03-01,4,6100,14299.56
2026-03-01,4,6110,705.47
2026-03-01,4,6120,2379.19
2026-03-01,4,6200,4529.48
2026-03-01,4,6210,4691.57
2026-03-01,4,6300,2561.41
2026-03-01,4,6310,762.97
2026-03-01,4,6400,1200.0
2026-03-01,4,6410,1508.58
2026-03-01,4,6420,848.99
2026-03-01,4,6430,514.06
2026-03-01,4,7000,2800.0
2026-04-01,4,4000,121481.1
2026-04-01,4,4100,23813.84
2026-04-01,4,4200,10985.89
2026-04-01,4,5000,75510.87
2026-04-01,4,5100,3286.08
2026-04-01,4,5200,967.18
2026-04-01,4,6000,28307.62
2026-04-01,4,6010,6227.68
2026-04-01,4,6100,14299.56
2026-04-01,4,6110,799.44
2026-04-01,4,6120,2991.72
2026-04-01,4,6200,5117.37
2026-04-01,4,6210,1547.59
2026-04-01,4,6300,2760.6
2026-04-01,4,6310,896.38
2026-04-01,4,6400,1200.0
2026-04-01,4,6410,1508.58
2026-04-01,4,6420,801.78
2026-04-01,4,6430,803.6
2026-04-01,4,7000,2800.0
2026-05-01,4,4000,138401.15
2026-05-01,4,4100,27130.67
2026-05-01,4,4200,12208.34
2026-05-01,4,5000,86115.63
2026-05-01,4,5100,3735.79
2026-05-01,4,5200,1340.65
2026-05-01,4,6000,29364.22
2026-05-01,4,6010,6460.13
2026-05-01,4,6100,14299.56
2026-05-01,4,6110,712.49
2026-05-01,4,6120,1840.39
2026-05-01,4,6200,5523.15
2026-05-01,4,6210,1547.97
2026-05-01,4,6300,3145.1
2026-05-01,4,6310,915.85
2026-05-01,4,6400,1200.0
2026-05-01,4,6410,1508.58
2026-05-01,4,6420,996.16
2026-05-01,4,6430,843.97
2026-05-01,4,7000,2800.0
2026-06-01,4,4000,148383.69
2026-06-01,4,4100,29087.53
2026-06-01,4,4200,13842.53
2026-06-01,4,5000,92386.06
2026-06-01,4,5100,3883.31
2026-06-01,4,5200,1392.33
2026-06-01,4,6000,30661.46
2026-06-01,4,6010,6745.52
2026-06-01,4,6100,14299.56
2026-06-01,4,6110,808.75
2026-06-01,4,6120,2370.78
2026-06-01,4,6200,5891.09
2026-06-01,4,6210,4757.39
2026-06-01,4,6300,3371.95
2026-06-01,4,6310,1131.27
2026-06-01,4,6400,1200.0
2026-06-01,4,6410,1508.58
2026-06-01,4,6420,754.26
2026-06-01,4,6430,847.92
2026-06-01,4,7000,2800.0
2024-01-01,5,4000,260634.57
2024-01-01,5,4100,88694.7
2024-01-01,5,4200,24905.21
2024-01-01,5,5000,182583.88
2024-01-01,5,5100,7999.62
2024-01-01,5,5200,2447.59
2024-01-01,5,6000,71901.33
2024-01-01,5,6010,15818.29
2024-01-01,5,6100,39541.14
2024-01-01,5,6110,3085.18
2024-01-01,5,6120,3547.23
2024-01-01,5,6200,12238.15
2024-01-01,5,6210,3800.92
2024-01-01,5,6300,6637.26
2024-01-01,5,6310,2064.78
2024-01-01,5,6400,2800.0
2024-01-01,5,6410,1450.0
2024-01-01,5,6420,2951.54
2024-01-01,5,6430,742.1
2024-01-01,5,7000,9500.0
2024-02-01,5,4000,250783.38
2024-02-01,5,4100,85342.31
2024-02-01,5,4200,23799.72
2024-02-01,5,5000,175363.78
2024-02-01,5,5100,7819.11
2024-02-01,5,5200,2750.42
2024-02-01,5,6000,70873.81
2024-02-01,5,6010,15592.24
2024-02-01,5,6100,39541.14
2024-02-01,5,6110,3026.79
2024-02-01,5,6120,2589.96
2024-02-01,5,6200,11454.32
2024-02-01,5,6210,3386.28
2024-02-01,5,6300,6386.39
2024-02-01,5,6310,2126.87
2024-02-01,5,6400,2800.0
2024-02-01,5,6410,1450.0
2024-02-01,5,6420,1062.09
2024-02-01,5,6430,700.65
2024-02-01,5,7000,9500.0
2024-03-01,5,4000,295314.74
2024-03-01,5,4100,100496.47
2024-03-01,5,4200,28367.42
2024-03-01,5,5000,206519.76
2024-03-01,5,5100,9275.58
2024-03-01,5,5200,3011.26
2024-03-01,5,6000,72620.45
2024-03-01,5,6010,15976.5
2024-03-01,5,6100,39541.14
2024-03-01,5,6110,2047.37
2024-03-01,5,6120,2410.87
2024-03-01,5,6200,13308.86
2024-03-01,5,6210,13856.6
2024-03-01,5,6300,7520.41
2024-03-01,5,6310,2576.35
2024-03-01,5,6400,2800.0
2024-03-01,5,6410,1450.0
2024-03-01,5,6420,1077.68
2024-03-01,5,6430,672.84
2024-03-01,5,7000,9500.0
2024-04-01,5,4000,319023.13
2024-04-01,5,4100,108564.5
2024-04-01,5,4200,32252.44
2024-04-01,5,5000,222724.35
2024-04-01,5,5100,9670.58
2024-04-01,5,5200,3311.17
2024-04-01,5,6000,73737.26
2024-04-01,5,6010,16222.2
2024-04-01,5,6100,39541.14
2024-04-01,5,6110,2205.08
2024-04-01,5,6120,3419.41
2024-04-01,5,6200,14873.25
2024-04-01,5,6210,3874.56
2024-04-01,5,6300,8124.16
2024-04-01,5,6310,2616.88
2024-04-01,5,6400,2800.0
2024-04-01,5,6410,1450.0
2024-04-01,5,6420,1120.27
2024-04-01,5,6430,538.87
2024-04-01,5,7000,9500.0
2024-05-01,5,4000,338025.66
2024-05-01,5,4100,115031.11
2024-05-01,5,4200,34750.92
2024-05-01,5,5000,235782.4
2024-05-01,5,5100,10493.54
2024-05-01,5,5200,2903.7
2024-05-01,5,6000,77292.19
2024-05-01,5,6010,17004.28
2024-05-01,5,6100,39541.14
2024-05-01,5,6110,2412.54
2024-05-01,5,6120,2249.89
2024-05-01,5,6200,14980.37
2024-05-01,5,6210,3377.08
2024-05-01,5,6300,8608.08
2024-05-01,5,6310,2713.33
2024-05-01,5,6400,2800.0
2024-05-01,5,6410,1450.0
2024-05-01,5,6420,889.64
2024-05-01,5,6430,905.55
2024-05-01,5,7000,9500.0
2024-06-01,5,4000,369616.89
2024-06-01,5,4100,125781.7
2024-06-01,5,4200,37401.92
2024-06-01,5,5000,259228.25
2024-06-01,5,5100,11252.24
2024-06-01,5,5200,4081.73
2024-06-01,5,6000,79287.43
2024-06-01,5,6010,17443.23
2024-06-01,5,6100,39541.14
2024-06-01,5,6110,2244.16
2024-06-01,5,6120,4137.17
2024-06-01,5,6200,17355.1
2024-06-01,5,6210,12179.08
2024-06-01,5,6300,9412.57
2024-06-01,5,6310,3246.71
2024-06-01,5,6400,2800.0
2024-06-01,5,6410,1450.0
2024-06-01,5,6420,859.95
2024-06-01,5,6430,516.18
2024-06-01,5,7000,9500.0
2024-07-01,5,4000,379739.64
2024-07-01,5,4100,129226.5
2024-07-01,5,4200,38731.77
2024-07-01,5,5000,264696.07
2024-07-01,5,5100,11341.65
2024-07-01,5,5200,3170.46
2024-07-01,5,6000,79593.97
2024-07-01,5,6010,17510.67
2024-07-01,5,6100,39541.14
2024-07-01,5,6110,2488.71
2024-07-01,5,6120,3230.0
2024-07-01,5,6200,17091.88
2024-07-01,5,6210,3715.21
2024-07-01,5,6300,9670.36
2024-07-01,5,6310,2827.5
2024-07-01,5,6400,2800.0
2024-07-01,5,6410,1450.0
2024-07-01,5,6420,796.02
2024-07-01,5,6430,556.0
2024-07-01,5,7000,9500.0
2024-08-01,5,4000,372878.08
2024-08-01,5,4100,126891.5
2024-08-01,5,4200,37921.0
2024-08-01,5,5000,260025.14
2024-08-01,5,5100,11204.82
2024-08-01,5,5200,4054.3
2024-08-01,5,6000,81590.36
2024-08-01,5,6010,17949.88
2024-08-01,5,6100,39541.14
2024-08-01,5,6110,2934.75
2024-08-01,5,6120,1983.59
2024-08-01,5,6200,16680.76
2024-08-01,5,6210,3606.71
2024-08-01,5,6300,9495.62
2024-08-01,5,6310,3129.59
2024-08-01,5,6400,2800.0
2024-08-01,5,6410,1450.0
2024-08-01,5,6420,745.13
2024-08-01,5,6430,767.62
2024-08-01,5,7000,9500.0
2024-09-01,5,4000,307286.1
2024-09-01,5,4100,104570.36
2024-09-01,5,4200,32323.22
2024-09-01,5,5000,214644.45
2024-09-01,5,5100,9739.69
2024-09-01,5,5200,2566.44
2024-09-01,5,6000,73427.68
2024-09-01,5,6010,16154.09
2024-09-01,5,6100,39541.14
2024-09-01,5,6110,2175.68
2024-09-01,5,6120,2726.19
2024-09-01,5,6200,14664.06
2024-09-01,5,6210,12672.33
2024-09-01,5,6300,7825.27
2024-09-01,5,6310,2269.31
2024-09-01,5,6400,2800.0
2024-09-01,5,6410,1450.0
2024-09-01,5,6420,742.03
2024-09-01,5,6430,968.3
2024-09-01,5,7000,9500.0
2024-10-01,5,4000,277467.78
2024-10-01,5,4100,94423.09
2024-10-01,5,4200,27336.36
2024-10-01,5,5000,194486.8
2024-10-01,5,5100,8283.94
2024-10-01,5,5200,2579.45
2024-10-01,5,6000,70282.67
2024-10-01,5,6010,15462.19
2024-10-01,5,6100,39541.14
2024-10-01,5,6110,2047.74
2024-10-01,5,6120,1813.04
2024-10-01,5,6200,12561.59
2024-10-01,5,6210,3493.72
2024-10-01,5,6300,7065.93
2024-10-01,5,6310,2014.86
2024-10-01,5,6400,2800.0
2024-10-01,5,6410,1450.0
2024-10-01,5,6420,1000.24
2024-10-01,5,6430,809.49
2024-10-01,5,7000,9500.0
2024-11-01,5,4000,319608.36
2024-11-01,5,4100,108763.66
2024-11-01,5,4200,34028.73
2024-11-01,5,5000,224027.77
2024-11-01,5,5100,9767.77
2024-11-01,5,5200,2920.19
2024-11-01,5,6000,74647.1
2024-11-01,5,6010,16422.36
2024-11-01,5,6100,39541.14
2024-11-01,5,6110,2133.11
2024-11-01,5,6120,1842.21
2024-11-01,5,6200,15148.88
2024-11-01,5,6210,4067.51
2024-11-01,5,6300,8139.07
2024-11-01,5,6310,2696.34
2024-11-01,5,6400,2800.0
2024-11-01,5,6410,1450.0
2024-11-01,5,6420,858.33
2024-11-01,5,6430,616.12
2024-11-01,5,7000,9500.0
2024-12-01,5,4000,414953.78
2024-12-01,5,4100,141209.98
2024-12-01,5,4200,43414.38
2024-12-01,5,5000,291544.01
2024-12-01,5,5100,13416.74
2024-12-01,5,5200,4128.49
2024-12-01,5,6000,83633.37
2024-12-01,5,6010,18399.34
2024-12-01,5,6100,39541.14
2024-12-01,5,6110,3098.42
2024-12-01,5,6120,2948.69
2024-12-01,5,6200,18494.65
2024-12-01,5,6210,13395.82
2024-12-01,5,6300,10567.11
2024-12-01,5,6310,3643.49
2024-12-01,5,6400,2800.0
2024-12-01,5,6410,1450.0
2024-12-01,5,6420,788.85
2024-12-01,5,6430,884.31
2024-12-01,5,7000,9500.0
2025-01-01,5,4000,262851.37
2025-01-01,5,4100,89449.09
2025-01-01,5,4200,25515.21
2025-01-01,5,5000,184926.46
2025-01-01,5,5100,8108.69
2025-01-01,5,5200,2702.35
2025-01-01,5,6000,73291.5
2025-01-01,5,6010,16124.13
2025-01-01,5,6100,39541.14
2025-01-01,5,6110,2862.06
